INFO:root:10:31:03 Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', dev_batch_size=8, dtype='float32', early_stop=None, epochs=4, epsilon=1e-06, gpu=0, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pad=False, pretrained_bert_parameters=None, seed=6, task_name='XNLI', training_steps=None, warmup_ratio=0.1)
INFO:root:10:31:04 Model file not found. Downloading to /home/ubuntu/.mxnet/models/bert_12_768_12_wiki_cn_cased-885ebb9a.params.
INFO:root:10:31:19 processing dataset...
INFO:root:10:33:16 Now we are doing BERT classification training on gpu(0)!
INFO:root:10:33:16 training steps=49087
INFO:root:10:33:19 [Epoch 1 Batch 10/12277] loss=1.1177, lr=0.0000000, metrics:accuracy:0.3688
INFO:root:12:17:10 [Epoch 4 Batch 1150/12277] loss=0.2734, lr=0.0000050, metrics:accuracy:0.8860
INFO:root:12:17:12 [Epoch 4 Batch 1160/12277] loss=0.2554, lr=0.0000050, metrics:accuracy:0.8863
INFO:root:12:17:13 [Epoch 4 Batch 1170/12277] loss=0.2016, lr=0.0000050, metrics:accuracy:0.8867
INFO:root:12:17:15 [Epoch 4 Batch 1180/12277] loss=0.3311, lr=0.0000050, metrics:accuracy:0.8867
INFO:root:12:17:16 [Epoch 4 Batch 1190/12277] loss=0.2566, lr=0.0000050, metrics:accuracy:0.8869
INFO:root:12:17:18 [Epoch 4 Batch 1200/12277] loss=0.3384, lr=0.0000050, metrics:accuracy:0.8869
INFO:root:12:17:20 [Epoch 4 Batch 1210/12277] loss=0.3393, lr=0.0000050, metrics:accuracy:0.8868
INFO:root:12:17:22 [Epoch 4 Batch 1220/12277] loss=0.4114, lr=0.0000050, metrics:accuracy:0.8865
INFO:root:12:17:23 [Epoch 4 Batch 1230/12277] loss=0.3596, lr=0.0000050, metrics:accuracy:0.8863
INFO:root:12:17:25 [Epoch 4 Batch 1240/12277] loss=0.3084, lr=0.0000050, metrics:accuracy:0.8863
INFO:root:12:17:27 [Epoch 4 Batch 1250/12277] loss=0.3105, lr=0.0000050, metrics:accuracy:0.8863
INFO:root:12:17:28 [Epoch 4 Batch 1260/12277] loss=0.2833, lr=0.0000050, metrics:accuracy:0.8863
INFO:root:12:17:30 [Epoch 4 Batch 1270/12277] loss=0.3602, lr=0.0000050, metrics:accuracy:0.8861
INFO:root:12:17:32 [Epoch 4 Batch 1280/12277] loss=0.2857, lr=0.0000050, metrics:accuracy:0.8862
INFO:root:12:17:33 [Epoch 4 Batch 1290/12277] loss=0.2866, lr=0.0000050, metrics:accuracy:0.8864
INFO:root:12:17:35 [Epoch 4 Batch 1300/12277] loss=0.3290, lr=0.0000050, metrics:accuracy:0.8864
INFO:root:12:17:37 [Epoch 4 Batch 1310/12277] loss=0.3328, lr=0.0000050, metrics:accuracy:0.8863
INFO:root:12:17:38 [Epoch 4 Batch 1320/12277] loss=0.3186, lr=0.0000050, metrics:accuracy:0.8862
INFO:root:12:17:40 [Epoch 4 Batch 1330/12277] loss=0.3358, lr=0.0000049, metrics:accuracy:0.8864
INFO:root:12:17:41 [Epoch 4 Batch 1340/12277] loss=0.2471, lr=0.0000049, metrics:accuracy:0.8865
INFO:root:12:17:43 [Epoch 4 Batch 1350/12277] loss=0.3551, lr=0.0000049, metrics:accuracy:0.8863
INFO:root:12:17:45 [Epoch 4 Batch 1360/12277] loss=0.2405, lr=0.0000049, metrics:accuracy:0.8867
INFO:root:12:17:46 [Epoch 4 Batch 1370/12277] loss=0.3246, lr=0.0000049, metrics:accuracy:0.8866
INFO:root:12:17:48 [Epoch 4 Batch 1380/12277] loss=0.3595, lr=0.0000049, metrics:accuracy:0.8864
INFO:root:12:17:50 [Epoch 4 Batch 1390/12277] loss=0.3451, lr=0.0000049, metrics:accuracy:0.8865
INFO:root:12:17:51 [Epoch 4 Batch 1400/12277] loss=0.3025, lr=0.0000049, metrics:accuracy:0.8864
INFO:root:12:17:53 [Epoch 4 Batch 1410/12277] loss=0.3127, lr=0.0000049, metrics:accuracy:0.8865
INFO:root:12:17:55 [Epoch 4 Batch 1420/12277] loss=0.3117, lr=0.0000049, metrics:accuracy:0.8864
INFO:root:12:17:56 [Epoch 4 Batch 1430/12277] loss=0.2927, lr=0.0000049, metrics:accuracy:0.8866
INFO:root:12:17:58 [Epoch 4 Batch 1440/12277] loss=0.3078, lr=0.0000049, metrics:accuracy:0.8866
INFO:root:12:17:59 [Epoch 4 Batch 1450/12277] loss=0.3545, lr=0.0000049, metrics:accuracy:0.8865
INFO:root:12:18:01 [Epoch 4 Batch 1460/12277] loss=0.3515, lr=0.0000049, metrics:accuracy:0.8864
INFO:root:12:18:03 [Epoch 4 Batch 1470/12277] loss=0.3078, lr=0.0000049, metrics:accuracy:0.8865
INFO:root:12:18:04 [Epoch 4 Batch 1480/12277] loss=0.2678, lr=0.0000049, metrics:accuracy:0.8866
INFO:root:12:18:06 [Epoch 4 Batch 1490/12277] loss=0.2876, lr=0.0000049, metrics:accuracy:0.8868
INFO:root:12:18:08 [Epoch 4 Batch 1500/12277] loss=0.2989, lr=0.0000049, metrics:accuracy:0.8868
INFO:root:12:18:10 [Epoch 4 Batch 1510/12277] loss=0.2865, lr=0.0000049, metrics:accuracy:0.8868
INFO:root:12:18:11 [Epoch 4 Batch 1520/12277] loss=0.2933, lr=0.0000049, metrics:accuracy:0.8869
INFO:root:12:18:13 [Epoch 4 Batch 1530/12277] loss=0.2875, lr=0.0000049, metrics:accuracy:0.8869
INFO:root:12:18:15 [Epoch 4 Batch 1540/12277] loss=0.2748, lr=0.0000049, metrics:accuracy:0.8870
INFO:root:12:18:16 [Epoch 4 Batch 1550/12277] loss=0.2876, lr=0.0000048, metrics:accuracy:0.8870
INFO:root:12:18:18 [Epoch 4 Batch 1560/12277] loss=0.3749, lr=0.0000048, metrics:accuracy:0.8870
INFO:root:12:18:20 [Epoch 4 Batch 1570/12277] loss=0.3435, lr=0.0000048, metrics:accuracy:0.8869
INFO:root:12:18:21 [Epoch 4 Batch 1580/12277] loss=0.3320, lr=0.0000048, metrics:accuracy:0.8869
INFO:root:12:18:23 [Epoch 4 Batch 1590/12277] loss=0.2515, lr=0.0000048, metrics:accuracy:0.8870
INFO:root:12:18:25 [Epoch 4 Batch 1600/12277] loss=0.3704, lr=0.0000048, metrics:accuracy:0.8868
INFO:root:12:18:26 [Epoch 4 Batch 1610/12277] loss=0.2960, lr=0.0000048, metrics:accuracy:0.8869
INFO:root:12:18:28 [Epoch 4 Batch 1620/12277] loss=0.2576, lr=0.0000048, metrics:accuracy:0.8871
INFO:root:12:18:29 [Epoch 4 Batch 1630/12277] loss=0.2592, lr=0.0000048, metrics:accuracy:0.8872
INFO:root:12:18:31 [Epoch 4 Batch 1640/12277] loss=0.3155, lr=0.0000048, metrics:accuracy:0.8872
INFO:root:12:18:32 [Epoch 4 Batch 1650/12277] loss=0.3370, lr=0.0000048, metrics:accuracy:0.8871
INFO:root:12:18:34 [Epoch 4 Batch 1660/12277] loss=0.2838, lr=0.0000048, metrics:accuracy:0.8872
INFO:root:12:18:36 [Epoch 4 Batch 1670/12277] loss=0.2657, lr=0.0000048, metrics:accuracy:0.8874
INFO:root:12:18:37 [Epoch 4 Batch 1680/12277] loss=0.2709, lr=0.0000048, metrics:accuracy:0.8874
INFO:root:12:18:39 [Epoch 4 Batch 1690/12277] loss=0.3373, lr=0.0000048, metrics:accuracy:0.8874
INFO:root:12:18:41 [Epoch 4 Batch 1700/12277] loss=0.3408, lr=0.0000048, metrics:accuracy:0.8874
INFO:root:12:18:42 [Epoch 4 Batch 1710/12277] loss=0.2663, lr=0.0000048, metrics:accuracy:0.8875
INFO:root:12:18:44 [Epoch 4 Batch 1720/12277] loss=0.3539, lr=0.0000048, metrics:accuracy:0.8873
INFO:root:12:18:45 [Epoch 4 Batch 1730/12277] loss=0.2431, lr=0.0000048, metrics:accuracy:0.8875
INFO:root:12:18:46 [Epoch 4 Batch 1740/12277] loss=0.2790, lr=0.0000048, metrics:accuracy:0.8876
INFO:root:12:18:48 [Epoch 4 Batch 1750/12277] loss=0.2764, lr=0.0000048, metrics:accuracy:0.8877
INFO:root:12:18:50 [Epoch 4 Batch 1760/12277] loss=0.2890, lr=0.0000048, metrics:accuracy:0.8877
INFO:root:12:18:52 [Epoch 4 Batch 1770/12277] loss=0.3314, lr=0.0000047, metrics:accuracy:0.8877
INFO:root:12:18:54 [Epoch 4 Batch 1780/12277] loss=0.3341, lr=0.0000047, metrics:accuracy:0.8876
INFO:root:12:18:55 [Epoch 4 Batch 1790/12277] loss=0.2800, lr=0.0000047, metrics:accuracy:0.8876
INFO:root:12:18:57 [Epoch 4 Batch 1800/12277] loss=0.3322, lr=0.0000047, metrics:accuracy:0.8877
INFO:root:12:18:58 [Epoch 4 Batch 1810/12277] loss=0.3843, lr=0.0000047, metrics:accuracy:0.8876
INFO:root:12:19:00 [Epoch 4 Batch 1820/12277] loss=0.3579, lr=0.0000047, metrics:accuracy:0.8874
INFO:root:12:19:01 [Epoch 4 Batch 1830/12277] loss=0.3852, lr=0.0000047, metrics:accuracy:0.8872
INFO:root:12:19:03 [Epoch 4 Batch 1840/12277] loss=0.3340, lr=0.0000047, metrics:accuracy:0.8871
INFO:root:12:19:04 [Epoch 4 Batch 1850/12277] loss=0.2393, lr=0.0000047, metrics:accuracy:0.8874
INFO:root:12:19:06 [Epoch 4 Batch 1860/12277] loss=0.3150, lr=0.0000047, metrics:accuracy:0.8874
INFO:root:12:19:07 [Epoch 4 Batch 1870/12277] loss=0.3739, lr=0.0000047, metrics:accuracy:0.8873
INFO:root:12:19:09 [Epoch 4 Batch 1880/12277] loss=0.2723, lr=0.0000047, metrics:accuracy:0.8874
INFO:root:12:19:11 [Epoch 4 Batch 1890/12277] loss=0.2950, lr=0.0000047, metrics:accuracy:0.8874
INFO:root:12:19:12 [Epoch 4 Batch 1900/12277] loss=0.2783, lr=0.0000047, metrics:accuracy:0.8875
INFO:root:12:19:13 [Epoch 4 Batch 1910/12277] loss=0.3183, lr=0.0000047, metrics:accuracy:0.8874
INFO:root:12:19:15 [Epoch 4 Batch 1920/12277] loss=0.3218, lr=0.0000047, metrics:accuracy:0.8874
INFO:root:12:19:17 [Epoch 4 Batch 1930/12277] loss=0.3300, lr=0.0000047, metrics:accuracy:0.8874
INFO:root:12:19:18 [Epoch 4 Batch 1940/12277] loss=0.3087, lr=0.0000047, metrics:accuracy:0.8873
INFO:root:12:19:20 [Epoch 4 Batch 1950/12277] loss=0.3111, lr=0.0000047, metrics:accuracy:0.8873
INFO:root:12:19:21 [Epoch 4 Batch 1960/12277] loss=0.2906, lr=0.0000047, metrics:accuracy:0.8873
INFO:root:12:19:23 [Epoch 4 Batch 1970/12277] loss=0.2996, lr=0.0000047, metrics:accuracy:0.8873
INFO:root:12:19:24 [Epoch 4 Batch 1980/12277] loss=0.3003, lr=0.0000047, metrics:accuracy:0.8874
INFO:root:12:19:26 [Epoch 4 Batch 1990/12277] loss=0.2867, lr=0.0000046, metrics:accuracy:0.8875
INFO:root:12:19:27 [Epoch 4 Batch 2000/12277] loss=0.3645, lr=0.0000046, metrics:accuracy:0.8875
INFO:root:12:19:29 [Epoch 4 Batch 2010/12277] loss=0.3080, lr=0.0000046, metrics:accuracy:0.8875
INFO:root:12:19:31 [Epoch 4 Batch 2020/12277] loss=0.3236, lr=0.0000046, metrics:accuracy:0.8875
INFO:root:12:19:32 [Epoch 4 Batch 2030/12277] loss=0.3346, lr=0.0000046, metrics:accuracy:0.8875
INFO:root:12:19:33 [Epoch 4 Batch 2040/12277] loss=0.3345, lr=0.0000046, metrics:accuracy:0.8875
INFO:root:12:19:35 [Epoch 4 Batch 2050/12277] loss=0.2723, lr=0.0000046, metrics:accuracy:0.8876
INFO:root:12:19:37 [Epoch 4 Batch 2060/12277] loss=0.3270, lr=0.0000046, metrics:accuracy:0.8876
INFO:root:12:19:39 [Epoch 4 Batch 2070/12277] loss=0.2770, lr=0.0000046, metrics:accuracy:0.8877
INFO:root:12:19:40 [Epoch 4 Batch 2080/12277] loss=0.3127, lr=0.0000046, metrics:accuracy:0.8877
INFO:root:12:19:42 [Epoch 4 Batch 2090/12277] loss=0.2708, lr=0.0000046, metrics:accuracy:0.8878
INFO:root:12:19:43 [Epoch 4 Batch 2100/12277] loss=0.2797, lr=0.0000046, metrics:accuracy:0.8878
INFO:root:12:19:45 [Epoch 4 Batch 2110/12277] loss=0.3477, lr=0.0000046, metrics:accuracy:0.8878
INFO:root:12:19:47 [Epoch 4 Batch 2120/12277] loss=0.3084, lr=0.0000046, metrics:accuracy:0.8878
INFO:root:12:19:48 [Epoch 4 Batch 2130/12277] loss=0.3551, lr=0.0000046, metrics:accuracy:0.8877
INFO:root:12:19:50 [Epoch 4 Batch 2140/12277] loss=0.2996, lr=0.0000046, metrics:accuracy:0.8877
INFO:root:12:19:52 [Epoch 4 Batch 2150/12277] loss=0.3010, lr=0.0000046, metrics:accuracy:0.8878
INFO:root:12:19:53 [Epoch 4 Batch 2160/12277] loss=0.3486, lr=0.0000046, metrics:accuracy:0.8878
INFO:root:12:19:55 [Epoch 4 Batch 2170/12277] loss=0.3226, lr=0.0000046, metrics:accuracy:0.8877
INFO:root:12:19:57 [Epoch 4 Batch 2180/12277] loss=0.3522, lr=0.0000046, metrics:accuracy:0.8877
INFO:root:12:19:58 [Epoch 4 Batch 2190/12277] loss=0.2319, lr=0.0000046, metrics:accuracy:0.8878
INFO:root:12:20:00 [Epoch 4 Batch 2200/12277] loss=0.2753, lr=0.0000046, metrics:accuracy:0.8878
INFO:root:12:20:02 [Epoch 4 Batch 2210/12277] loss=0.2903, lr=0.0000045, metrics:accuracy:0.8879
INFO:root:12:20:03 [Epoch 4 Batch 2220/12277] loss=0.2922, lr=0.0000045, metrics:accuracy:0.8879
INFO:root:12:20:05 [Epoch 4 Batch 2230/12277] loss=0.3442, lr=0.0000045, metrics:accuracy:0.8878
INFO:root:12:20:07 [Epoch 4 Batch 2240/12277] loss=0.2651, lr=0.0000045, metrics:accuracy:0.8879
INFO:root:12:20:08 [Epoch 4 Batch 2250/12277] loss=0.3652, lr=0.0000045, metrics:accuracy:0.8878
INFO:root:12:20:10 [Epoch 4 Batch 2260/12277] loss=0.2657, lr=0.0000045, metrics:accuracy:0.8879
INFO:root:12:20:12 [Epoch 4 Batch 2270/12277] loss=0.3828, lr=0.0000045, metrics:accuracy:0.8878
INFO:root:12:20:14 [Epoch 4 Batch 2280/12277] loss=0.2958, lr=0.0000045, metrics:accuracy:0.8878
INFO:root:12:20:15 [Epoch 4 Batch 2290/12277] loss=0.3212, lr=0.0000045, metrics:accuracy:0.8877
INFO:root:12:20:17 [Epoch 4 Batch 2300/12277] loss=0.2891, lr=0.0000045, metrics:accuracy:0.8878
INFO:root:12:20:19 [Epoch 4 Batch 2310/12277] loss=0.3411, lr=0.0000045, metrics:accuracy:0.8877
INFO:root:12:20:20 [Epoch 4 Batch 2320/12277] loss=0.4096, lr=0.0000045, metrics:accuracy:0.8874
INFO:root:12:20:22 [Epoch 4 Batch 2330/12277] loss=0.3118, lr=0.0000045, metrics:accuracy:0.8874
INFO:root:12:20:24 [Epoch 4 Batch 2340/12277] loss=0.3052, lr=0.0000045, metrics:accuracy:0.8874
INFO:root:12:20:25 [Epoch 4 Batch 2350/12277] loss=0.3141, lr=0.0000045, metrics:accuracy:0.8873
INFO:root:12:20:27 [Epoch 4 Batch 2360/12277] loss=0.2664, lr=0.0000045, metrics:accuracy:0.8873
INFO:root:12:20:28 [Epoch 4 Batch 2370/12277] loss=0.2880, lr=0.0000045, metrics:accuracy:0.8872
INFO:root:12:20:30 [Epoch 4 Batch 2380/12277] loss=0.3649, lr=0.0000045, metrics:accuracy:0.8872
INFO:root:12:20:32 [Epoch 4 Batch 2390/12277] loss=0.3835, lr=0.0000045, metrics:accuracy:0.8871
INFO:root:12:20:33 [Epoch 4 Batch 2400/12277] loss=0.3030, lr=0.0000045, metrics:accuracy:0.8871
INFO:root:12:20:35 [Epoch 4 Batch 2410/12277] loss=0.3404, lr=0.0000045, metrics:accuracy:0.8870
INFO:root:12:20:37 [Epoch 4 Batch 2420/12277] loss=0.3019, lr=0.0000045, metrics:accuracy:0.8870
INFO:root:12:20:39 [Epoch 4 Batch 2430/12277] loss=0.3204, lr=0.0000044, metrics:accuracy:0.8870
INFO:root:12:20:40 [Epoch 4 Batch 2440/12277] loss=0.3674, lr=0.0000044, metrics:accuracy:0.8869
INFO:root:12:20:42 [Epoch 4 Batch 2450/12277] loss=0.3459, lr=0.0000044, metrics:accuracy:0.8869
INFO:root:12:20:43 [Epoch 4 Batch 2460/12277] loss=0.2672, lr=0.0000044, metrics:accuracy:0.8869
INFO:root:12:20:45 [Epoch 4 Batch 2470/12277] loss=0.3148, lr=0.0000044, metrics:accuracy:0.8870
INFO:root:12:20:47 [Epoch 4 Batch 2480/12277] loss=0.3460, lr=0.0000044, metrics:accuracy:0.8869
INFO:root:12:20:48 [Epoch 4 Batch 2490/12277] loss=0.2872, lr=0.0000044, metrics:accuracy:0.8870
INFO:root:12:20:50 [Epoch 4 Batch 2500/12277] loss=0.3002, lr=0.0000044, metrics:accuracy:0.8871
INFO:root:12:20:51 [Epoch 4 Batch 2510/12277] loss=0.3100, lr=0.0000044, metrics:accuracy:0.8871
INFO:root:12:20:53 [Epoch 4 Batch 2520/12277] loss=0.3050, lr=0.0000044, metrics:accuracy:0.8870
INFO:root:12:20:55 [Epoch 4 Batch 2530/12277] loss=0.3019, lr=0.0000044, metrics:accuracy:0.8871
INFO:root:12:20:56 [Epoch 4 Batch 2540/12277] loss=0.3329, lr=0.0000044, metrics:accuracy:0.8871
INFO:root:12:20:58 [Epoch 4 Batch 2550/12277] loss=0.2982, lr=0.0000044, metrics:accuracy:0.8871
INFO:root:12:20:59 [Epoch 4 Batch 2560/12277] loss=0.2984, lr=0.0000044, metrics:accuracy:0.8872
INFO:root:12:21:01 [Epoch 4 Batch 2570/12277] loss=0.2793, lr=0.0000044, metrics:accuracy:0.8872
INFO:root:12:21:02 [Epoch 4 Batch 2580/12277] loss=0.3661, lr=0.0000044, metrics:accuracy:0.8871
INFO:root:12:21:04 [Epoch 4 Batch 2590/12277] loss=0.3001, lr=0.0000044, metrics:accuracy:0.8871
INFO:root:12:21:06 [Epoch 4 Batch 2600/12277] loss=0.3635, lr=0.0000044, metrics:accuracy:0.8871
INFO:root:12:21:07 [Epoch 4 Batch 2610/12277] loss=0.3744, lr=0.0000044, metrics:accuracy:0.8871
INFO:root:12:21:09 [Epoch 4 Batch 2620/12277] loss=0.2637, lr=0.0000044, metrics:accuracy:0.8871
INFO:root:12:21:10 [Epoch 4 Batch 2630/12277] loss=0.2898, lr=0.0000044, metrics:accuracy:0.8872
INFO:root:12:21:12 [Epoch 4 Batch 2640/12277] loss=0.2993, lr=0.0000044, metrics:accuracy:0.8872
INFO:root:12:21:13 [Epoch 4 Batch 2650/12277] loss=0.3393, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:15 [Epoch 4 Batch 2660/12277] loss=0.3226, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:17 [Epoch 4 Batch 2670/12277] loss=0.2489, lr=0.0000043, metrics:accuracy:0.8872
INFO:root:12:21:18 [Epoch 4 Batch 2680/12277] loss=0.3599, lr=0.0000043, metrics:accuracy:0.8872
INFO:root:12:21:20 [Epoch 4 Batch 2690/12277] loss=0.3885, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:21 [Epoch 4 Batch 2700/12277] loss=0.3415, lr=0.0000043, metrics:accuracy:0.8870
INFO:root:12:21:23 [Epoch 4 Batch 2710/12277] loss=0.3006, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:24 [Epoch 4 Batch 2720/12277] loss=0.3455, lr=0.0000043, metrics:accuracy:0.8870
INFO:root:12:21:26 [Epoch 4 Batch 2730/12277] loss=0.2474, lr=0.0000043, metrics:accuracy:0.8870
INFO:root:12:21:27 [Epoch 4 Batch 2740/12277] loss=0.3083, lr=0.0000043, metrics:accuracy:0.8870
INFO:root:12:21:29 [Epoch 4 Batch 2750/12277] loss=0.3471, lr=0.0000043, metrics:accuracy:0.8870
INFO:root:12:21:31 [Epoch 4 Batch 2760/12277] loss=0.2824, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:32 [Epoch 4 Batch 2770/12277] loss=0.2582, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:34 [Epoch 4 Batch 2780/12277] loss=0.2967, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:36 [Epoch 4 Batch 2790/12277] loss=0.3126, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:37 [Epoch 4 Batch 2800/12277] loss=0.2827, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:39 [Epoch 4 Batch 2810/12277] loss=0.3643, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:40 [Epoch 4 Batch 2820/12277] loss=0.3039, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:42 [Epoch 4 Batch 2830/12277] loss=0.3233, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:44 [Epoch 4 Batch 2840/12277] loss=0.2744, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:45 [Epoch 4 Batch 2850/12277] loss=0.2758, lr=0.0000043, metrics:accuracy:0.8871
INFO:root:12:21:47 [Epoch 4 Batch 2860/12277] loss=0.2635, lr=0.0000043, metrics:accuracy:0.8872
INFO:root:12:21:48 [Epoch 4 Batch 2870/12277] loss=0.4086, lr=0.0000042, metrics:accuracy:0.8870
INFO:root:12:21:50 [Epoch 4 Batch 2880/12277] loss=0.3337, lr=0.0000042, metrics:accuracy:0.8870
INFO:root:12:21:51 [Epoch 4 Batch 2890/12277] loss=0.3370, lr=0.0000042, metrics:accuracy:0.8870
INFO:root:12:21:53 [Epoch 4 Batch 2900/12277] loss=0.3472, lr=0.0000042, metrics:accuracy:0.8870
INFO:root:12:21:54 [Epoch 4 Batch 2910/12277] loss=0.3454, lr=0.0000042, metrics:accuracy:0.8869
INFO:root:12:21:56 [Epoch 4 Batch 2920/12277] loss=0.3158, lr=0.0000042, metrics:accuracy:0.8869
INFO:root:12:21:58 [Epoch 4 Batch 2930/12277] loss=0.3467, lr=0.0000042, metrics:accuracy:0.8868
INFO:root:12:21:59 [Epoch 4 Batch 2940/12277] loss=0.3363, lr=0.0000042, metrics:accuracy:0.8869
INFO:root:12:22:01 [Epoch 4 Batch 2950/12277] loss=0.2451, lr=0.0000042, metrics:accuracy:0.8870
INFO:root:12:22:03 [Epoch 4 Batch 2960/12277] loss=0.2954, lr=0.0000042, metrics:accuracy:0.8870
INFO:root:12:22:04 [Epoch 4 Batch 2970/12277] loss=0.3214, lr=0.0000042, metrics:accuracy:0.8870
INFO:root:12:22:06 [Epoch 4 Batch 2980/12277] loss=0.2927, lr=0.0000042, metrics:accuracy:0.8870
INFO:root:12:22:08 [Epoch 4 Batch 2990/12277] loss=0.3251, lr=0.0000042, metrics:accuracy:0.8870
INFO:root:12:22:09 [Epoch 4 Batch 3000/12277] loss=0.2844, lr=0.0000042, metrics:accuracy:0.8871
INFO:root:12:22:12 [Epoch 4 Batch 3010/12277] loss=0.2540, lr=0.0000042, metrics:accuracy:0.8872
INFO:root:12:22:13 [Epoch 4 Batch 3020/12277] loss=0.3352, lr=0.0000042, metrics:accuracy:0.8872
INFO:root:12:22:14 [Epoch 4 Batch 3030/12277] loss=0.3312, lr=0.0000042, metrics:accuracy:0.8871
INFO:root:12:22:16 [Epoch 4 Batch 3040/12277] loss=0.3319, lr=0.0000042, metrics:accuracy:0.8872
INFO:root:12:22:18 [Epoch 4 Batch 3050/12277] loss=0.3159, lr=0.0000042, metrics:accuracy:0.8871
INFO:root:12:22:20 [Epoch 4 Batch 3060/12277] loss=0.2798, lr=0.0000042, metrics:accuracy:0.8872
INFO:root:12:22:22 [Epoch 4 Batch 3070/12277] loss=0.2804, lr=0.0000042, metrics:accuracy:0.8872
INFO:root:12:22:24 [Epoch 4 Batch 3080/12277] loss=0.3651, lr=0.0000042, metrics:accuracy:0.8872
INFO:root:12:22:25 [Epoch 4 Batch 3090/12277] loss=0.2722, lr=0.0000041, metrics:accuracy:0.8872
INFO:root:12:22:27 [Epoch 4 Batch 3100/12277] loss=0.2852, lr=0.0000041, metrics:accuracy:0.8873
INFO:root:12:22:28 [Epoch 4 Batch 3110/12277] loss=0.3467, lr=0.0000041, metrics:accuracy:0.8872
INFO:root:12:22:30 [Epoch 4 Batch 3120/12277] loss=0.3240, lr=0.0000041, metrics:accuracy:0.8872
INFO:root:12:22:31 [Epoch 4 Batch 3130/12277] loss=0.3414, lr=0.0000041, metrics:accuracy:0.8872
INFO:root:12:22:33 [Epoch 4 Batch 3140/12277] loss=0.3439, lr=0.0000041, metrics:accuracy:0.8872
INFO:root:12:22:35 [Epoch 4 Batch 3150/12277] loss=0.2591, lr=0.0000041, metrics:accuracy:0.8873
INFO:root:12:22:37 [Epoch 4 Batch 3160/12277] loss=0.3375, lr=0.0000041, metrics:accuracy:0.8872
INFO:root:12:22:39 [Epoch 4 Batch 3170/12277] loss=0.3564, lr=0.0000041, metrics:accuracy:0.8871
INFO:root:12:22:40 [Epoch 4 Batch 3180/12277] loss=0.2681, lr=0.0000041, metrics:accuracy:0.8872
INFO:root:12:22:42 [Epoch 4 Batch 3190/12277] loss=0.2839, lr=0.0000041, metrics:accuracy:0.8872
INFO:root:12:22:43 [Epoch 4 Batch 3200/12277] loss=0.3889, lr=0.0000041, metrics:accuracy:0.8871
INFO:root:12:22:45 [Epoch 4 Batch 3210/12277] loss=0.3454, lr=0.0000041, metrics:accuracy:0.8871
INFO:root:12:22:47 [Epoch 4 Batch 3220/12277] loss=0.2575, lr=0.0000041, metrics:accuracy:0.8871
INFO:root:12:22:48 [Epoch 4 Batch 3230/12277] loss=0.3102, lr=0.0000041, metrics:accuracy:0.8871
INFO:root:12:22:50 [Epoch 4 Batch 3240/12277] loss=0.3200, lr=0.0000041, metrics:accuracy:0.8870
INFO:root:12:22:51 [Epoch 4 Batch 3250/12277] loss=0.2893, lr=0.0000041, metrics:accuracy:0.8871
INFO:root:12:22:53 [Epoch 4 Batch 3260/12277] loss=0.3387, lr=0.0000041, metrics:accuracy:0.8870
INFO:root:12:22:55 [Epoch 4 Batch 3270/12277] loss=0.3377, lr=0.0000041, metrics:accuracy:0.8870
INFO:root:12:22:56 [Epoch 4 Batch 3280/12277] loss=0.3447, lr=0.0000041, metrics:accuracy:0.8869
INFO:root:12:22:58 [Epoch 4 Batch 3290/12277] loss=0.3579, lr=0.0000041, metrics:accuracy:0.8868
INFO:root:12:23:00 [Epoch 4 Batch 3300/12277] loss=0.3454, lr=0.0000041, metrics:accuracy:0.8868
INFO:root:12:23:02 [Epoch 4 Batch 3310/12277] loss=0.2938, lr=0.0000041, metrics:accuracy:0.8868
INFO:root:12:23:03 [Epoch 4 Batch 3320/12277] loss=0.4336, lr=0.0000040, metrics:accuracy:0.8867
INFO:root:12:23:05 [Epoch 4 Batch 3330/12277] loss=0.3587, lr=0.0000040, metrics:accuracy:0.8866
INFO:root:12:23:07 [Epoch 4 Batch 3340/12277] loss=0.3716, lr=0.0000040, metrics:accuracy:0.8866
INFO:root:12:23:09 [Epoch 4 Batch 3350/12277] loss=0.3909, lr=0.0000040, metrics:accuracy:0.8865
INFO:root:12:23:10 [Epoch 4 Batch 3360/12277] loss=0.3130, lr=0.0000040, metrics:accuracy:0.8865
