nohup: ignoring input
Loading data...
Loading train...
read 1 lines
read 10001 lines
read 20001 lines
read 30001 lines
read 40001 lines
read 50001 lines
read 60001 lines
read 70001 lines
read 80001 lines
read 90001 lines
read 100001 lines
read 110001 lines
read 120001 lines
read 130001 lines
read 140001 lines
read 150001 lines
read 160001 lines
read 170001 lines
read 180001 lines
read 190001 lines
read 200001 lines
read 210001 lines
read 220001 lines
read 230001 lines
read 240001 lines
read 250001 lines
read 260001 lines
read 270001 lines
read 280001 lines
read 290001 lines
read 300001 lines
read 310001 lines
read 320001 lines
read 330001 lines
read 340001 lines
read 350001 lines
read 360001 lines
read 370001 lines
read 380001 lines
read 390001 lines
read 400001 lines
read 410001 lines
read 420001 lines
read 430001 lines
read 440001 lines
read 450001 lines
read 460001 lines
read 470001 lines
read 480001 lines
read 490001 lines
read 500001 lines
read 510001 lines
read 520001 lines
read 530001 lines
read 540001 lines
read 550001 lines
Loading test...
read 1 lines
read 10001 lines
read 20001 lines
read 30001 lines
read 40001 lines
read 50001 lines
read 60001 lines
(gpu(0), 'dbpedia')
('0.5686 %', 'train_loss:', '2.6343586540222166', ' train_acc:', 0.530625, 'time:', 17.654328107833862)
('7.4257 %', 'train_loss:', '0.019600564755169216', ' train_acc:', 0.995, 'time:', 17.086911916732788)
('7.9971 %', 'train_loss:', '0.012590250879629821', ' train_acc:', 0.9971875, 'time:', 16.926902055740356)
('8.5686 %', 'train_loss:', '0.014131336185205328', ' train_acc:', 0.9971875, 'time:', 16.60551404953003)
('9.1400 %', 'train_loss:', '0.009501942015999703', ' train_acc:', 0.9978125, 'time:', 16.78735899925232)
('9.7114 %', 'train_loss:', '0.022457203711046533', ' train_acc:', 0.9953125, 'time:', 17.270255088806152)
('10.2829 %', 'train_loss:', '0.01751916165674629', ' train_acc:', 0.99625, 'time:', 16.710751056671143)
('10.8543 %', 'train_loss:', '0.012063225060442164', ' train_acc:', 0.9965625, 'time:', 16.602859020233154)
('11.4257 %', 'train_loss:', '0.018301791893892413', ' train_acc:', 0.9959375, 'time:', 16.895627975463867)
('11.9971 %', 'train_loss:', '0.014801633163510814', ' train_acc:', 0.996875, 'time:', 16.61280107498169)
('12.5686 %', 'train_loss:', '0.010065550873357552', ' train_acc:', 0.9978125, 'time:', 17.072104930877686)
('13.1400 %', 'train_loss:', '0.013001928374342242', ' train_acc:', 0.9965625, 'time:', 17.149522066116333)
('13.7114 %', 'train_loss:', '0.0060746398929222775', ' train_acc:', 0.9990625, 'time:', 17.14594793319702)
('14.2829 %', 'train_loss:', '0.010887939424644628', ' train_acc:', 0.9959375, 'time:', 16.97977304458618)
('14.8543 %', 'train_loss:', '0.01803804342440344', ' train_acc:', 0.9959375, 'time:', 16.68337893486023)
('15.4257 %', 'train_loss:', '0.017581716352040075', ' train_acc:', 0.9965625, 'time:', 16.85344099998474)
('15.9971 %', 'train_loss:', '0.007584968078292604', ' train_acc:', 0.998125, 'time:', 16.809601068496704)
('16.5686 %', 'train_loss:', '0.008819069290639163', ' train_acc:', 0.9978125, 'time:', 16.702577114105225)
('17.1400 %', 'train_loss:', '0.009777809220800009', ' train_acc:', 0.998125, 'time:', 16.626389026641846)
('17.7114 %', 'train_loss:', '0.017239506179380443', ' train_acc:', 0.995, 'time:', 16.770895957946777)
('18.2829 %', 'train_loss:', '0.019123365611397956', ' train_acc:', 0.996875, 'time:', 16.836163997650146)
('18.8543 %', 'train_loss:', '0.017862097374161293', ' train_acc:', 0.9953125, 'time:', 16.730907917022705)
('19.4257 %', 'train_loss:', '0.016709357698778148', ' train_acc:', 0.9940625, 'time:', 16.646302938461304)
('19.9971 %', 'train_loss:', '0.017484494823593197', ' train_acc:', 0.9975, 'time:', 16.925546169281006)
('20.5686 %', 'train_loss:', '0.00823619509418677', ' train_acc:', 0.9984375, 'time:', 16.818875074386597)
('21.1400 %', 'train_loss:', '0.02198746043083702', ' train_acc:', 0.995, 'time:', 16.916594982147217)
('21.7114 %', 'train_loss:', '0.01272613486974933', ' train_acc:', 0.996875, 'time:', 16.55024003982544)
('22.2829 %', 'train_loss:', '0.023365385569391037', ' train_acc:', 0.995, 'time:', 16.61543297767639)
('22.8543 %', 'train_loss:', '0.016880340403727132', ' train_acc:', 0.9965625, 'time:', 16.952677965164185)
('23.4257 %', 'train_loss:', '0.011486406867099959', ' train_acc:', 0.998125, 'time:', 16.636348962783813)
('23.9971 %', 'train_loss:', '0.01112707213089834', ' train_acc:', 0.996875, 'time:', 17.001533031463623)
('24.5686 %', 'train_loss:', '0.007480124034123037', ' train_acc:', 0.998125, 'time:', 16.474502086639404)
('25.1400 %', 'train_loss:', '0.019754813700130852', ' train_acc:', 0.995625, 'time:', 16.81791114807129)
('25.7114 %', 'train_loss:', '0.017034825153696146', ' train_acc:', 0.9971875, 'time:', 16.67500591278076)
('26.2829 %', 'train_loss:', '0.020207958390324167', ' train_acc:', 0.9959375, 'time:', 16.684603214263916)
('26.8543 %', 'train_loss:', '0.014566237863236893', ' train_acc:', 0.9959375, 'time:', 16.951954126358032)
('27.4257 %', 'train_loss:', '0.019703997348110534', ' train_acc:', 0.995, 'time:', 16.83195209503174)
('27.9971 %', 'train_loss:', '0.013861084382423314', ' train_acc:', 0.996875, 'time:', 16.673779010772705)
('28.5686 %', 'train_loss:', '0.016154184891211117', ' train_acc:', 0.99625, 'time:', 16.50676393508911)
('29.1400 %', 'train_loss:', '0.02154833965574653', ' train_acc:', 0.9946875, 'time:', 17.04435920715332)
('29.7114 %', 'train_loss:', '0.01962315075016477', ' train_acc:', 0.995625, 'time:', 16.782763957977295)
('30.2829 %', 'train_loss:', '0.014269637223101199', ' train_acc:', 0.996875, 'time:', 16.56934094429016)
('30.8543 %', 'train_loss:', '0.012831194703999245', ' train_acc:', 0.996875, 'time:', 17.103989839553833)
('31.4257 %', 'train_loss:', '0.014872737158124778', ' train_acc:', 0.9965625, 'time:', 16.83683180809021)
('31.9971 %', 'train_loss:', '0.023801695436077352', ' train_acc:', 0.9940625, 'time:', 16.925976991653442)
('32.5686 %', 'train_loss:', '0.012660354594079309', ' train_acc:', 0.9965625, 'time:', 16.970590829849243)
('33.1400 %', 'train_loss:', '0.016042254788817444', ' train_acc:', 0.995, 'time:', 16.658978939056396)
('33.7114 %', 'train_loss:', '0.0178931934479715', ' train_acc:', 0.99625, 'time:', 16.628456115722656)
('34.2829 %', 'train_loss:', '0.014519833771822732', ' train_acc:', 0.995625, 'time:', 16.821019887924194)
('34.8543 %', 'train_loss:', '0.016026468746840692', ' train_acc:', 0.9953125, 'time:', 16.866264820098877)
('35.4257 %', 'train_loss:', '0.021097065064413983', ' train_acc:', 0.9965625, 'time:', 16.5503249168396)
('35.9971 %', 'train_loss:', '0.01628601486623211', ' train_acc:', 0.99625, 'time:', 16.71015691757202)
('36.5686 %', 'train_loss:', '0.017654904646624347', ' train_acc:', 0.9965625, 'time:', 17.04931092262268)
('37.1400 %', 'train_loss:', '0.010424340502206633', ' train_acc:', 0.99625, 'time:', 16.81555986404419)
('37.7114 %', 'train_loss:', '0.017821824216582627', ' train_acc:', 0.9959375, 'time:', 17.081030130386353)
('38.2829 %', 'train_loss:', '0.013267796407835703', ' train_acc:', 0.9978125, 'time:', 17.01064395904541)
('38.8543 %', 'train_loss:', '0.017010025133736235', ' train_acc:', 0.9946875, 'time:', 16.988415002822876)
('39.4257 %', 'train_loss:', '0.010121587911437474', ' train_acc:', 0.9978125, 'time:', 16.807600021362305)
('39.9971 %', 'train_loss:', '0.019870387224746083', ' train_acc:', 0.995, 'time:', 16.66036295890808)
('40.5686 %', 'train_loss:', '0.009267954075973535', ' train_acc:', 0.9978125, 'time:', 16.64203906059265)
('41.1400 %', 'train_loss:', '0.02735356450915333', ' train_acc:', 0.994375, 'time:', 17.14540410041809)
('41.7114 %', 'train_loss:', '0.023102560166389594', ' train_acc:', 0.9953125, 'time:', 16.72392702102661)
('42.2829 %', 'train_loss:', '0.009679253169979347', ' train_acc:', 0.9971875, 'time:', 16.770260095596313)
('42.8543 %', 'train_loss:', '0.009042060454385136', ' train_acc:', 0.998125, 'time:', 16.797701120376587)
('43.4257 %', 'train_loss:', '0.01757114843102954', ' train_acc:', 0.9946875, 'time:', 16.82181715965271)
('43.9971 %', 'train_loss:', '0.01536882555205466', ' train_acc:', 0.995625, 'time:', 16.72627592086792)
('44.5686 %', 'train_loss:', '0.01802153394199195', ' train_acc:', 0.99625, 'time:', 16.912240028381348)
('45.1400 %', 'train_loss:', '0.018777300840001773', ' train_acc:', 0.99625, 'time:', 16.50541615486145)
('45.7114 %', 'train_loss:', '0.01930388521869986', ' train_acc:', 0.995, 'time:', 16.903116941452026)
('46.2829 %', 'train_loss:', '0.012693624552910024', ' train_acc:', 0.996875, 'time:', 16.90562391281128)
('46.8543 %', 'train_loss:', '0.011585192427284029', ' train_acc:', 0.99625, 'time:', 16.655755043029785)
('47.4257 %', 'train_loss:', '0.016256674928536087', ' train_acc:', 0.995625, 'time:', 16.872553825378418)
('47.9971 %', 'train_loss:', '0.013968095815780544', ' train_acc:', 0.9975, 'time:', 16.714829921722412)
('48.5686 %', 'train_loss:', '0.014436467255050047', ' train_acc:', 0.9965625, 'time:', 16.765899181365967)
('49.1400 %', 'train_loss:', '0.012335045568279383', ' train_acc:', 0.996875, 'time:', 16.783571004867554)
('49.7114 %', 'train_loss:', '0.01585857763520153', ' train_acc:', 0.9965625, 'time:', 17.03154683113098)
('50.2829 %', 'train_loss:', '0.009987546009911056', ' train_acc:', 0.9971875, 'time:', 16.99558401107788)
('50.8543 %', 'train_loss:', '0.012383954249921772', ' train_acc:', 0.996875, 'time:', 16.657655000686646)
('51.4257 %', 'train_loss:', '0.014553052738281735', ' train_acc:', 0.99625, 'time:', 16.92615795135498)
('51.9971 %', 'train_loss:', '0.014829899160286004', ' train_acc:', 0.99625, 'time:', 16.667864084243774)
('52.5686 %', 'train_loss:', '0.01786466103830776', ' train_acc:', 0.996875, 'time:', 17.148137092590332)
('53.1400 %', 'train_loss:', '0.015439204061183319', ' train_acc:', 0.9978125, 'time:', 16.76400399208069)
('53.7114 %', 'train_loss:', '0.01957723488798365', ' train_acc:', 0.9959375, 'time:', 16.665380001068115)
('54.2829 %', 'train_loss:', '0.02117605505519805', ' train_acc:', 0.996875, 'time:', 16.92348289489746)
('54.8543 %', 'train_loss:', '0.012071858706311786', ' train_acc:', 0.9971875, 'time:', 16.66220188140869)
('55.4257 %', 'train_loss:', '0.015146996254338773', ' train_acc:', 0.996875, 'time:', 16.781066179275513)
('55.9971 %', 'train_loss:', '0.013083934847801402', ' train_acc:', 0.9965625, 'time:', 16.877894163131714)
('56.5686 %', 'train_loss:', '0.011791909811963706', ' train_acc:', 0.99625, 'time:', 16.727824926376343)
('57.1400 %', 'train_loss:', '0.01123668388087026', ' train_acc:', 0.9965625, 'time:', 16.800981044769287)
('57.7114 %', 'train_loss:', '0.01745684171953428', ' train_acc:', 0.9959375, 'time:', 16.860738039016724)
('58.2829 %', 'train_loss:', '0.023929133102910782', ' train_acc:', 0.9953125, 'time:', 16.672641038894653)
('58.8543 %', 'train_loss:', '0.011650691132538214', ' train_acc:', 0.9975, 'time:', 17.096429109573364)
('59.4257 %', 'train_loss:', '0.01130025047215213', ' train_acc:', 0.996875, 'time:', 16.584138870239258)
('59.9971 %', 'train_loss:', '0.017214422062343148', ' train_acc:', 0.9971875, 'time:', 16.68219804763794)
('60.5686 %', 'train_loss:', '0.024611794957172604', ' train_acc:', 0.99375, 'time:', 16.81612801551819)
('61.1400 %', 'train_loss:', '0.011443236692402934', ' train_acc:', 0.9978125, 'time:', 16.91257619857788)
('61.7114 %', 'train_loss:', '0.01304668066134127', ' train_acc:', 0.9959375, 'time:', 16.909599781036377)
('62.2829 %', 'train_loss:', '0.02266880008504586', ' train_acc:', 0.994375, 'time:', 16.858701944351196)
('62.8543 %', 'train_loss:', '0.0246843314157843', ' train_acc:', 0.9959375, 'time:', 16.945852994918823)
('63.4257 %', 'train_loss:', '0.015493568213137222', ' train_acc:', 0.9975, 'time:', 17.078619956970215)
('63.9971 %', 'train_loss:', '0.023509764207938134', ' train_acc:', 0.9928125, 'time:', 16.95642900466919)
('64.5686 %', 'train_loss:', '0.012645019295262046', ' train_acc:', 0.9978125, 'time:', 16.903053998947144)
('65.1400 %', 'train_loss:', '0.020667346822101536', ' train_acc:', 0.996875, 'time:', 16.829209804534912)
('65.7114 %', 'train_loss:', '0.017979529925423777', ' train_acc:', 0.9953125, 'time:', 17.071953058242798)
('66.2829 %', 'train_loss:', '0.015246855332111408', ' train_acc:', 0.995, 'time:', 16.847936153411865)
('66.8543 %', 'train_loss:', '0.01312972915750379', ' train_acc:', 0.9965625, 'time:', 16.729816913604736)
('67.4257 %', 'train_loss:', '0.015089693428535611', ' train_acc:', 0.996875, 'time:', 16.795053958892822)
('67.9971 %', 'train_loss:', '0.01307011235227492', ' train_acc:', 0.9971875, 'time:', 16.91274881362915)
('68.5686 %', 'train_loss:', '0.0166978576291649', ' train_acc:', 0.995625, 'time:', 16.966974020004272)
('69.1400 %', 'train_loss:', '0.011883796415095276', ' train_acc:', 0.9971875, 'time:', 16.853885889053345)
('69.7114 %', 'train_loss:', '0.021067118564797056', ' train_acc:', 0.995625, 'time:', 16.993858098983765)
('70.2829 %', 'train_loss:', '0.028306554883013178', ' train_acc:', 0.9953125, 'time:', 16.76350688934326)
('70.8543 %', 'train_loss:', '0.02784438362282799', ' train_acc:', 0.995, 'time:', 16.76019597053528)
('71.4257 %', 'train_loss:', '0.026287784326571', ' train_acc:', 0.9953125, 'time:', 17.01389503479004)
('71.9971 %', 'train_loss:', '0.01607029633890079', ' train_acc:', 0.9965625, 'time:', 16.937800884246826)
('72.5686 %', 'train_loss:', '0.015992531765277818', ' train_acc:', 0.9953125, 'time:', 16.93196415901184)
('73.1400 %', 'train_loss:', '0.012752407122475233', ' train_acc:', 0.9959375, 'time:', 16.82841992378235)
('73.7114 %', 'train_loss:', '0.012446296100995369', ' train_acc:', 0.996875, 'time:', 16.789924144744873)
('74.2829 %', 'train_loss:', '0.018089022041028784', ' train_acc:', 0.9953125, 'time:', 17.065541982650757)
('74.8543 %', 'train_loss:', '0.007219702551076353', ' train_acc:', 0.9975, 'time:', 16.774188995361328)
('75.4257 %', 'train_loss:', '0.015296253082854037', ' train_acc:', 0.9971875, 'time:', 16.561861038208008)
('75.9971 %', 'train_loss:', '0.01535152339702904', ' train_acc:', 0.9965625, 'time:', 16.72635293006897)
('76.5686 %', 'train_loss:', '0.02687123888964379', ' train_acc:', 0.993125, 'time:', 16.837570905685425)
('77.1400 %', 'train_loss:', '0.01507110067431313', ' train_acc:', 0.995625, 'time:', 16.99368906021118)
('77.7114 %', 'train_loss:', '0.016049293020926142', ' train_acc:', 0.995625, 'time:', 16.78487491607666)
('78.2829 %', 'train_loss:', '0.01569112753169293', ' train_acc:', 0.99625, 'time:', 16.951483011245728)
('78.8543 %', 'train_loss:', '0.014480807449476742', ' train_acc:', 0.9975, 'time:', 16.9874529838562)
('79.4257 %', 'train_loss:', '0.01796237589850307', ' train_acc:', 0.9953125, 'time:', 16.803396940231323)
('79.9971 %', 'train_loss:', '0.0251545160946398', ' train_acc:', 0.9959375, 'time:', 16.845634937286377)
('80.5686 %', 'train_loss:', '0.016386935568580157', ' train_acc:', 0.995625, 'time:', 16.573978900909424)
('81.1400 %', 'train_loss:', '0.02426839425044818', ' train_acc:', 0.994375, 'time:', 16.92751407623291)
('81.7114 %', 'train_loss:', '0.01553945014479467', ' train_acc:', 0.9953125, 'time:', 16.853524923324585)
('82.2829 %', 'train_loss:', '0.019123105372003124', ' train_acc:', 0.9953125, 'time:', 16.689937114715576)
('82.8543 %', 'train_loss:', '0.015787637469900914', ' train_acc:', 0.996875, 'time:', 16.88304901123047)
('83.4257 %', 'train_loss:', '0.014499536775847446', ' train_acc:', 0.9959375, 'time:', 17.035665035247803)
('83.9971 %', 'train_loss:', '0.019504428910349817', ' train_acc:', 0.9975, 'time:', 16.95985198020935)
('84.5686 %', 'train_loss:', '0.010226997362806287', ' train_acc:', 0.9975, 'time:', 16.639456033706665)
('85.1400 %', 'train_loss:', '0.012963769440693796', ' train_acc:', 0.9959375, 'time:', 16.860098123550415)
('85.7114 %', 'train_loss:', '0.015254183444162663', ' train_acc:', 0.99625, 'time:', 16.654646158218384)
('86.2829 %', 'train_loss:', '0.013742887310552305', ' train_acc:', 0.995625, 'time:', 17.069152116775513)
('86.8543 %', 'train_loss:', '0.018988215615936496', ' train_acc:', 0.9975, 'time:', 16.860607862472534)
('87.4257 %', 'train_loss:', '0.017291977709999174', ' train_acc:', 0.9953125, 'time:', 17.05684518814087)
('87.9971 %', 'train_loss:', '0.013630744635374867', ' train_acc:', 0.9971875, 'time:', 16.806215047836304)
('88.5686 %', 'train_loss:', '0.014975896548639867', ' train_acc:', 0.99625, 'time:', 16.847671031951904)
('89.1400 %', 'train_loss:', '0.019947820243805835', ' train_acc:', 0.995625, 'time:', 16.848379135131836)
('89.7114 %', 'train_loss:', '0.00970353353258929', ' train_acc:', 0.9975, 'time:', 17.063817977905273)
('90.2829 %', 'train_loss:', '0.013640432009151483', ' train_acc:', 0.99625, 'time:', 16.72413206100464)
('90.8543 %', 'train_loss:', '0.014819229643101152', ' train_acc:', 0.9953125, 'time:', 16.726675987243652)
('91.4257 %', 'train_loss:', '0.01270497414870988', ' train_acc:', 0.99625, 'time:', 16.74255084991455)
('91.9971 %', 'train_loss:', '0.016966930339920056', ' train_acc:', 0.9953125, 'time:', 16.97117280960083)
('92.5686 %', 'train_loss:', '0.016821735150761016', ' train_acc:', 0.995, 'time:', 16.87849998474121)
('93.1400 %', 'train_loss:', '0.015098061538005823', ' train_acc:', 0.996875, 'time:', 16.750570058822632)
('93.7114 %', 'train_loss:', '0.012672293265818552', ' train_acc:', 0.9971875, 'time:', 16.818856954574585)
('94.2829 %', 'train_loss:', '0.012339369271044233', ' train_acc:', 0.9965625, 'time:', 16.81382179260254)
('94.8543 %', 'train_loss:', '0.011219394017225569', ' train_acc:', 0.9971875, 'time:', 16.728899002075195)
('95.4257 %', 'train_loss:', '0.018474581172759484', ' train_acc:', 0.99625, 'time:', 16.631962060928345)
('95.9971 %', 'train_loss:', '0.01620872375734962', ' train_acc:', 0.9953125, 'time:', 16.93997287750244)
('96.5686 %', 'train_loss:', '0.01580113550634337', ' train_acc:', 0.996875, 'time:', 16.51425790786743)
('97.1400 %', 'train_loss:', '0.014271007418255977', ' train_acc:', 0.9965625, 'time:', 16.815356016159058)
('97.7114 %', 'train_loss:', '0.019421743641441936', ' train_acc:', 0.995, 'time:', 16.598530769348145)
('98.2829 %', 'train_loss:', '0.018093045607452042', ' train_acc:', 0.99625, 'time:', 16.70408582687378)
('98.8543 %', 'train_loss:', '0.013255664402372531', ' train_acc:', 0.996875, 'time:', 16.718789100646973)
('99.4257 %', 'train_loss:', '0.016405804427083694', ' train_acc:', 0.9959375, 'time:', 16.652023792266846)
('99.9971 %', 'train_loss:', '0.01572719117085171', ' train_acc:', 0.9959375, 'time:', 16.9361310005188)
('epoch 5 done', 'acc = 0.9888,loss = 0.0475')
('0.5686 %', 'train_loss:', '0.01691935850270511', ' train_acc:', 0.9953125, 'time:', 170.828222990036)
('1.1400 %', 'train_loss:', '0.010163311302672468', ' train_acc:', 0.9984375, 'time:', 16.851897954940796)
('1.7114 %', 'train_loss:', '0.010680351367519166', ' train_acc:', 0.9971875, 'time:', 16.828078985214233)
('2.2829 %', 'train_loss:', '0.016024042664746503', ' train_acc:', 0.995625, 'time:', 17.13210701942444)
('2.8543 %', 'train_loss:', '0.016664143063435402', ' train_acc:', 0.99625, 'time:', 16.729565858840942)
('3.4257 %', 'train_loss:', '0.0070125882882916815', ' train_acc:', 0.99875, 'time:', 16.71386408805847)
('3.9971 %', 'train_loss:', '0.012664330841245715', ' train_acc:', 0.996875, 'time:', 17.09683895111084)
('4.5686 %', 'train_loss:', '0.014259581436797363', ' train_acc:', 0.9965625, 'time:', 16.716006994247437)
('5.1400 %', 'train_loss:', '0.010376264009305487', ' train_acc:', 0.9971875, 'time:', 16.464617013931274)
('5.7114 %', 'train_loss:', '0.010585561987505798', ' train_acc:', 0.9975, 'time:', 16.763742923736572)
('6.2829 %', 'train_loss:', '0.007351307804212865', ' train_acc:', 0.9990625, 'time:', 16.858999013900757)
('6.8543 %', 'train_loss:', '0.014926729658463955', ' train_acc:', 0.995625, 'time:', 16.804728031158447)
('7.4257 %', 'train_loss:', '0.006755013104284444', ' train_acc:', 0.99875, 'time:', 16.844063997268677)
('7.9971 %', 'train_loss:', '0.013015456846992492', ' train_acc:', 0.996875, 'time:', 17.076438903808594)
('8.5686 %', 'train_loss:', '0.011198645973643125', ' train_acc:', 0.9975, 'time:', 17.120177030563354)
('9.1400 %', 'train_loss:', '0.006890799385026867', ' train_acc:', 0.9984375, 'time:', 16.82782483100891)
('9.7114 %', 'train_loss:', '0.009034729429877757', ' train_acc:', 0.998125, 'time:', 16.73899507522583)
('10.2829 %', 'train_loss:', '0.01710805010521767', ' train_acc:', 0.996875, 'time:', 16.720999002456665)
('10.8543 %', 'train_loss:', '0.013923233262751182', ' train_acc:', 0.9959375, 'time:', 17.061444997787476)
('11.4257 %', 'train_loss:', '0.0059503416182838005', ' train_acc:', 0.9984375, 'time:', 16.825016021728516)
('11.9971 %', 'train_loss:', '0.022212110411928734', ' train_acc:', 0.9959375, 'time:', 17.031830072402954)
('12.5686 %', 'train_loss:', '0.009672042907895957', ' train_acc:', 0.998125, 'time:', 16.540019035339355)
('13.1400 %', 'train_loss:', '0.0039774673815327335', ' train_acc:', 0.999375, 'time:', 16.734230041503906)
('13.7114 %', 'train_loss:', '0.005945052802150031', ' train_acc:', 0.999375, 'time:', 16.731446981430054)
('14.2829 %', 'train_loss:', '0.011279339840402827', ' train_acc:', 0.9978125, 'time:', 16.71315598487854)
('14.8543 %', 'train_loss:', '0.009706459644548885', ' train_acc:', 0.9971875, 'time:', 16.77404499053955)
('15.4257 %', 'train_loss:', '0.011323381968763898', ' train_acc:', 0.9971875, 'time:', 17.093333959579468)
('15.9971 %', 'train_loss:', '0.01574778387822107', ' train_acc:', 0.99625, 'time:', 16.876142024993896)
('16.5686 %', 'train_loss:', '0.013437622690718172', ' train_acc:', 0.9978125, 'time:', 16.654072999954224)
('17.1400 %', 'train_loss:', '0.009701045924127811', ' train_acc:', 0.9971875, 'time:', 16.848366022109985)
('17.7114 %', 'train_loss:', '0.01596012418313876', ' train_acc:', 0.996875, 'time:', 16.63000512123108)
('18.2829 %', 'train_loss:', '0.009256576637194485', ' train_acc:', 0.99875, 'time:', 16.647225856781006)
('18.8543 %', 'train_loss:', '0.023084257506588983', ' train_acc:', 0.9959375, 'time:', 17.167683124542236)
('19.4257 %', 'train_loss:', '0.013285552882916819', ' train_acc:', 0.9975, 'time:', 17.02173900604248)
('19.9971 %', 'train_loss:', '0.014345087632135005', ' train_acc:', 0.996875, 'time:', 16.94004988670349)
('20.5686 %', 'train_loss:', '0.006533526882653859', ' train_acc:', 0.99875, 'time:', 16.637720823287964)
('21.1400 %', 'train_loss:', '0.012692828636209014', ' train_acc:', 0.99625, 'time:', 16.941529989242554)
('21.7114 %', 'train_loss:', '0.00830313029616434', ' train_acc:', 0.99875, 'time:', 16.822391033172607)
('22.2829 %', 'train_loss:', '0.007530951247300664', ' train_acc:', 0.9971875, 'time:', 16.95785403251648)
('22.8543 %', 'train_loss:', '0.007889529893986946', ' train_acc:', 0.9978125, 'time:', 16.892765045166016)
('23.4257 %', 'train_loss:', '0.011952224985102476', ' train_acc:', 0.9971875, 'time:', 16.889973878860474)
('23.9971 %', 'train_loss:', '0.013713788316804311', ' train_acc:', 0.9975, 'time:', 16.782405853271484)
('24.5686 %', 'train_loss:', '0.014923906184908447', ' train_acc:', 0.9965625, 'time:', 16.664765119552612)
('25.1400 %', 'train_loss:', '0.010579420451895203', ' train_acc:', 0.9975, 'time:', 16.883548974990845)
('25.7114 %', 'train_loss:', '0.00911996697970153', ' train_acc:', 0.9975, 'time:', 16.706998109817505)
('26.2829 %', 'train_loss:', '0.010238848601075006', ' train_acc:', 0.9978125, 'time:', 16.73811101913452)
('26.8543 %', 'train_loss:', '0.019164406526640504', ' train_acc:', 0.9959375, 'time:', 16.801417112350464)
('27.4257 %', 'train_loss:', '0.007613614391298143', ' train_acc:', 0.9990625, 'time:', 16.962423086166382)
('27.9971 %', 'train_loss:', '0.00829320204565775', ' train_acc:', 0.99875, 'time:', 16.53557801246643)
('28.5686 %', 'train_loss:', '0.009273253969453207', ' train_acc:', 0.9984375, 'time:', 17.014750957489014)
('29.1400 %', 'train_loss:', '0.006649870947794625', ' train_acc:', 0.998125, 'time:', 16.920586824417114)
('29.7114 %', 'train_loss:', '0.008603919567322009', ' train_acc:', 0.9978125, 'time:', 16.774327039718628)
('30.2829 %', 'train_loss:', '0.008576862050892942', ' train_acc:', 0.996875, 'time:', 16.827401876449585)
('30.8543 %', 'train_loss:', '0.016475934953983255', ' train_acc:', 0.99625, 'time:', 16.82945418357849)
('31.4257 %', 'train_loss:', '0.012031715859900488', ' train_acc:', 0.9971875, 'time:', 16.841790914535522)
('31.9971 %', 'train_loss:', '0.012411486497558143', ' train_acc:', 0.9975, 'time:', 16.6706120967865)
('32.5686 %', 'train_loss:', '0.007364699299919266', ' train_acc:', 0.998125, 'time:', 16.420955896377563)
('33.1400 %', 'train_loss:', '0.012624836401332686', ' train_acc:', 0.9975, 'time:', 16.76309084892273)
('33.7114 %', 'train_loss:', '0.02075057221225961', ' train_acc:', 0.9959375, 'time:', 16.873298168182373)
('34.2829 %', 'train_loss:', '0.011227392507564674', ' train_acc:', 0.99625, 'time:', 16.94754695892334)
('34.8543 %', 'train_loss:', '0.009866728831129877', ' train_acc:', 0.998125, 'time:', 16.860708951950073)
('35.4257 %', 'train_loss:', '0.008887402294392359', ' train_acc:', 0.9978125, 'time:', 16.819005966186523)
('35.9971 %', 'train_loss:', '0.007826621181175141', ' train_acc:', 0.9984375, 'time:', 16.984236001968384)
('36.5686 %', 'train_loss:', '0.011115933942911625', ' train_acc:', 0.9965625, 'time:', 16.913661003112793)
('37.1400 %', 'train_loss:', '0.013099053425032139', ' train_acc:', 0.9965625, 'time:', 16.84133291244507)
('37.7114 %', 'train_loss:', '0.020970307389816298', ' train_acc:', 0.9965625, 'time:', 17.012091875076294)
('38.2829 %', 'train_loss:', '0.009187949625900273', ' train_acc:', 0.996875, 'time:', 17.154911994934082)
('38.8543 %', 'train_loss:', '0.013535380601063025', ' train_acc:', 0.9965625, 'time:', 16.923661947250366)
('39.4257 %', 'train_loss:', '0.012129234792332681', ' train_acc:', 0.9975, 'time:', 17.053961038589478)
('39.9971 %', 'train_loss:', '0.008216431492410265', ' train_acc:', 0.998125, 'time:', 16.97921895980835)
('40.5686 %', 'train_loss:', '0.00999141732654067', ' train_acc:', 0.998125, 'time:', 16.615115880966187)
('41.1400 %', 'train_loss:', '0.015441256677610794', ' train_acc:', 0.9953125, 'time:', 16.845407009124756)
('41.7114 %', 'train_loss:', '0.011784308474536829', ' train_acc:', 0.9959375, 'time:', 16.918914079666138)
('42.2829 %', 'train_loss:', '0.012515124185151763', ' train_acc:', 0.9971875, 'time:', 17.17538809776306)
('42.8543 %', 'train_loss:', '0.016171554987985247', ' train_acc:', 0.9971875, 'time:', 16.636785984039307)
('43.4257 %', 'train_loss:', '0.011439354547433141', ' train_acc:', 0.996875, 'time:', 16.93602705001831)
('43.9971 %', 'train_loss:', '0.012016280064879084', ' train_acc:', 0.9978125, 'time:', 16.976360082626343)
('44.5686 %', 'train_loss:', '0.01114307061837053', ' train_acc:', 0.9975, 'time:', 16.794860124588013)
