2020-01-14 09:34:06,659 - root - INFO - Namespace(accumulate=None, attention_dropout=0.1, batch_size=128, dataset='126gb', dev_batch_size=32, dropout=0.1, early_stop=None, epochs=3, epsilon=1e-06, gpu=8, log_interval=10, lr=3e-05, lr_decay='linear', max_len=128, model_name='xlnet_cased_l12_h768_a12', model_parameters=None, only_inference=False, optimizer='Adam', output_dir='./output_dir', pad=True, seed=5, task_name='QQP', training_steps=14000, warmup_ratio=0.07)
2020-01-14 09:34:35,776 - root - INFO - processing dataset...
2020-01-14 09:34:49,382 - py.warnings - WARNING - /home/ubuntu/.local/lib/python3.6/site-packages/gluonnlp/data/dataset.py:169: UserWarning: 21 incomplete samples in /home/ubuntu/.mxnet/datasets/glue_qqp/train.tsv
  warnings.warn('%d incomplete samples in %s'%(num_missing, filename))

2020-01-14 09:34:56,734 - py.warnings - WARNING - /home/ubuntu/.local/lib/python3.6/site-packages/gluonnlp/data/dataset.py:169: UserWarning: 1 incomplete samples in /home/ubuntu/.mxnet/datasets/glue_qqp/dev.tsv
  warnings.warn('%d incomplete samples in %s'%(num_missing, filename))

2020-01-14 09:35:07,893 - root - INFO - Now we are doing XLNet classification training on [gpu(0), gpu(1), gpu(2), gpu(3), gpu(4), gpu(5), gpu(6), gpu(7)]!
2020-01-14 09:35:07,900 - root - INFO - training steps=14000
2020-01-14 09:36:01,069 - root - INFO - Time cost for the first forward-backward =53.16s
2020-01-14 11:15:14,917 - root - INFO - [Batch 390/1264] loss=0.2458
2020-01-14 11:15:16,259 - root - INFO - [Batch 400/1264] loss=0.1776
2020-01-14 11:15:17,608 - root - INFO - [Batch 410/1264] loss=0.2462
2020-01-14 11:15:18,966 - root - INFO - [Batch 420/1264] loss=0.2083
2020-01-14 11:15:20,304 - root - INFO - [Batch 430/1264] loss=0.2156
2020-01-14 11:15:21,637 - root - INFO - [Batch 440/1264] loss=0.2782
2020-01-14 11:15:23,006 - root - INFO - [Batch 450/1264] loss=0.2300
2020-01-14 11:15:24,388 - root - INFO - [Batch 460/1264] loss=0.2295
2020-01-14 11:15:25,778 - root - INFO - [Batch 470/1264] loss=0.3025
2020-01-14 11:15:27,197 - root - INFO - [Batch 480/1264] loss=0.2562
2020-01-14 11:15:28,628 - root - INFO - [Batch 490/1264] loss=0.3321
2020-01-14 11:15:30,052 - root - INFO - [Batch 500/1264] loss=0.2346
2020-01-14 11:15:31,484 - root - INFO - [Batch 510/1264] loss=0.2079
2020-01-14 11:15:32,909 - root - INFO - [Batch 520/1264] loss=0.2409
2020-01-14 11:15:34,332 - root - INFO - [Batch 530/1264] loss=0.2200
2020-01-14 11:15:35,760 - root - INFO - [Batch 540/1264] loss=0.2521
2020-01-14 11:15:37,210 - root - INFO - [Batch 550/1264] loss=0.2309
2020-01-14 11:15:38,681 - root - INFO - [Batch 560/1264] loss=0.2628
2020-01-14 11:15:40,143 - root - INFO - [Batch 570/1264] loss=0.2082
2020-01-14 11:15:41,605 - root - INFO - [Batch 580/1264] loss=0.2498
2020-01-14 11:15:43,063 - root - INFO - [Batch 590/1264] loss=0.3078
2020-01-14 11:15:44,676 - root - INFO - [Batch 600/1264] loss=0.2367
2020-01-14 11:15:46,141 - root - INFO - [Batch 610/1264] loss=0.2135
2020-01-14 11:15:47,608 - root - INFO - [Batch 620/1264] loss=0.2356
2020-01-14 11:15:49,067 - root - INFO - [Batch 630/1264] loss=0.2598
2020-01-14 11:15:50,530 - root - INFO - [Batch 640/1264] loss=0.3099
2020-01-14 11:15:51,931 - root - INFO - [Batch 650/1264] loss=0.2373
2020-01-14 11:15:53,289 - root - INFO - [Batch 660/1264] loss=0.3078
2020-01-14 11:15:54,643 - root - INFO - [Batch 670/1264] loss=0.2925
2020-01-14 11:15:55,997 - root - INFO - [Batch 680/1264] loss=0.2669
2020-01-14 11:15:57,372 - root - INFO - [Batch 690/1264] loss=0.2270
2020-01-14 11:15:58,741 - root - INFO - [Batch 700/1264] loss=0.2512
2020-01-14 11:16:00,108 - root - INFO - [Batch 710/1264] loss=0.2405
2020-01-14 11:16:01,506 - root - INFO - [Batch 720/1264] loss=0.2446
2020-01-14 11:16:02,909 - root - INFO - [Batch 730/1264] loss=0.2514
2020-01-14 11:16:04,265 - root - INFO - [Batch 740/1264] loss=0.2597
2020-01-14 11:16:05,627 - root - INFO - [Batch 750/1264] loss=0.2331
2020-01-14 11:16:07,007 - root - INFO - [Batch 760/1264] loss=0.2614
2020-01-14 11:16:08,370 - root - INFO - [Batch 770/1264] loss=0.2377
2020-01-14 11:16:09,719 - root - INFO - [Batch 780/1264] loss=0.2795
2020-01-14 11:16:11,079 - root - INFO - [Batch 790/1264] loss=0.2715
2020-01-14 11:16:12,439 - root - INFO - [Batch 800/1264] loss=0.2277
2020-01-14 11:16:13,790 - root - INFO - [Batch 810/1264] loss=0.2486
2020-01-14 11:16:15,149 - root - INFO - [Batch 820/1264] loss=0.2444
2020-01-14 11:16:16,498 - root - INFO - [Batch 830/1264] loss=0.2265
2020-01-14 11:16:17,848 - root - INFO - [Batch 840/1264] loss=0.2145
2020-01-14 11:16:19,205 - root - INFO - [Batch 850/1264] loss=0.2468
2020-01-14 11:16:20,547 - root - INFO - [Batch 860/1264] loss=0.2267
2020-01-14 11:16:21,894 - root - INFO - [Batch 870/1264] loss=0.1864
2020-01-14 11:16:23,244 - root - INFO - [Batch 880/1264] loss=0.1920
2020-01-14 11:16:24,589 - root - INFO - [Batch 890/1264] loss=0.2224
2020-01-14 11:16:25,934 - root - INFO - [Batch 900/1264] loss=0.2594
2020-01-14 11:16:27,278 - root - INFO - [Batch 910/1264] loss=0.2396
2020-01-14 11:16:28,623 - root - INFO - [Batch 920/1264] loss=0.2494
2020-01-14 11:16:29,964 - root - INFO - [Batch 930/1264] loss=0.2318
2020-01-14 11:16:31,310 - root - INFO - [Batch 940/1264] loss=0.2213
2020-01-14 11:16:32,652 - root - INFO - [Batch 950/1264] loss=0.1997
2020-01-14 11:16:34,005 - root - INFO - [Batch 960/1264] loss=0.2764
2020-01-14 11:16:35,356 - root - INFO - [Batch 970/1264] loss=0.1558
2020-01-14 11:16:36,696 - root - INFO - [Batch 980/1264] loss=0.2284
2020-01-14 11:16:38,038 - root - INFO - [Batch 990/1264] loss=0.1742
2020-01-14 11:16:39,377 - root - INFO - [Batch 1000/1264] loss=0.2779
2020-01-14 11:16:40,714 - root - INFO - [Batch 1010/1264] loss=0.2118
2020-01-14 11:16:42,056 - root - INFO - [Batch 1020/1264] loss=0.1836
2020-01-14 11:16:43,398 - root - INFO - [Batch 1030/1264] loss=0.2575
2020-01-14 11:16:44,736 - root - INFO - [Batch 1040/1264] loss=0.2590
2020-01-14 11:16:46,071 - root - INFO - [Batch 1050/1264] loss=0.1693
2020-01-14 11:16:47,413 - root - INFO - [Batch 1060/1264] loss=0.2677
2020-01-14 11:16:48,753 - root - INFO - [Batch 1070/1264] loss=0.1839
2020-01-14 11:16:50,093 - root - INFO - [Batch 1080/1264] loss=0.2824
2020-01-14 11:16:51,450 - root - INFO - [Batch 1090/1264] loss=0.2061
2020-01-14 11:16:52,788 - root - INFO - [Batch 1100/1264] loss=0.2944
2020-01-14 11:16:54,130 - root - INFO - [Batch 1110/1264] loss=0.2258
2020-01-14 11:16:55,470 - root - INFO - [Batch 1120/1264] loss=0.2512
2020-01-14 11:16:56,809 - root - INFO - [Batch 1130/1264] loss=0.2202
2020-01-14 11:16:58,161 - root - INFO - [Batch 1140/1264] loss=0.2165
2020-01-14 11:16:59,514 - root - INFO - [Batch 1150/1264] loss=0.2399
2020-01-14 11:17:00,867 - root - INFO - [Batch 1160/1264] loss=0.2114
2020-01-14 11:17:02,236 - root - INFO - [Batch 1170/1264] loss=0.1803
2020-01-14 11:17:03,596 - root - INFO - [Batch 1180/1264] loss=0.2860
2020-01-14 11:17:04,929 - root - INFO - [Batch 1190/1264] loss=0.2056
2020-01-14 11:17:06,278 - root - INFO - [Batch 1200/1264] loss=0.2149
2020-01-14 11:17:07,621 - root - INFO - [Batch 1210/1264] loss=0.3239
2020-01-14 11:17:08,966 - root - INFO - [Batch 1220/1264] loss=0.2344
2020-01-14 11:17:10,322 - root - INFO - [Batch 1230/1264] loss=0.2480
2020-01-14 11:17:11,669 - root - INFO - [Batch 1240/1264] loss=0.2059
2020-01-14 11:17:13,007 - root - INFO - [Batch 1250/1264] loss=0.2254
2020-01-14 11:17:14,352 - root - INFO - [Batch 1260/1264] loss=0.3260
2020-01-14 11:17:15,252 - root - INFO - validation metrics:f1:0.8742,accuracy:0.9036
2020-01-14 11:17:15,253 - root - INFO - Time cost=173.97s, throughput=232.50 samples/s
2020-01-14 11:17:17,230 - root - INFO - params saved in: ./output_dir/model_xlnet_QQP_1.params
2020-01-14 11:17:17,232 - root - INFO - Time cost=3056.53s
2020-01-14 11:17:27,547 - root - INFO - [Epoch 3 Batch 10/2843] loss=0.1585, lr=0.0000191
2020-01-14 11:17:37,806 - root - INFO - [Epoch 3 Batch 20/2843] loss=0.1984, lr=0.0000191
2020-01-14 11:17:47,835 - root - INFO - [Epoch 3 Batch 30/2843] loss=0.1768, lr=0.0000191
2020-01-14 11:17:57,823 - root - INFO - [Epoch 3 Batch 40/2843] loss=0.1447, lr=0.0000191
2020-01-14 11:18:07,933 - root - INFO - [Epoch 3 Batch 50/2843] loss=0.1545, lr=0.0000190
2020-01-14 11:18:17,990 - root - INFO - [Epoch 3 Batch 60/2843] loss=0.1737, lr=0.0000190
2020-01-14 11:18:27,981 - root - INFO - [Epoch 3 Batch 70/2843] loss=0.1532, lr=0.0000190
2020-01-14 11:18:38,128 - root - INFO - [Epoch 3 Batch 80/2843] loss=0.1639, lr=0.0000190
2020-01-14 11:18:48,398 - root - INFO - [Epoch 3 Batch 90/2843] loss=0.1559, lr=0.0000190
2020-01-14 11:18:58,499 - root - INFO - [Epoch 3 Batch 100/2843] loss=0.1488, lr=0.0000189
2020-01-14 11:19:08,793 - root - INFO - [Epoch 3 Batch 110/2843] loss=0.1514, lr=0.0000189
2020-01-14 11:19:19,044 - root - INFO - [Epoch 3 Batch 120/2843] loss=0.1642, lr=0.0000189
2020-01-14 11:19:29,193 - root - INFO - [Epoch 3 Batch 130/2843] loss=0.1597, lr=0.0000189
2020-01-14 11:19:39,490 - root - INFO - [Epoch 3 Batch 140/2843] loss=0.1716, lr=0.0000188
2020-01-14 11:19:49,444 - root - INFO - [Epoch 3 Batch 150/2843] loss=0.1567, lr=0.0000188
2020-01-14 11:19:59,353 - root - INFO - [Epoch 3 Batch 160/2843] loss=0.1637, lr=0.0000188
2020-01-14 11:20:09,464 - root - INFO - [Epoch 3 Batch 170/2843] loss=0.1919, lr=0.0000188
2020-01-14 11:20:19,737 - root - INFO - [Epoch 3 Batch 180/2843] loss=0.1764, lr=0.0000187
2020-01-14 11:20:29,909 - root - INFO - [Epoch 3 Batch 190/2843] loss=0.1722, lr=0.0000187
2020-01-14 11:20:40,187 - root - INFO - [Epoch 3 Batch 200/2843] loss=0.1708, lr=0.0000187
2020-01-14 11:20:50,428 - root - INFO - [Epoch 3 Batch 210/2843] loss=0.1684, lr=0.0000187
2020-01-14 11:21:00,795 - root - INFO - [Epoch 3 Batch 220/2843] loss=0.1307, lr=0.0000187
2020-01-14 11:21:11,332 - root - INFO - [Epoch 3 Batch 230/2843] loss=0.1796, lr=0.0000186
2020-01-14 11:21:21,580 - root - INFO - [Epoch 3 Batch 240/2843] loss=0.1917, lr=0.0000186
2020-01-14 11:21:31,880 - root - INFO - [Epoch 3 Batch 250/2843] loss=0.1697, lr=0.0000186
2020-01-14 11:21:41,833 - root - INFO - [Epoch 3 Batch 260/2843] loss=0.1530, lr=0.0000186
2020-01-14 11:21:52,052 - root - INFO - [Epoch 3 Batch 270/2843] loss=0.1752, lr=0.0000185
2020-01-14 11:22:02,146 - root - INFO - [Epoch 3 Batch 280/2843] loss=0.1652, lr=0.0000185
2020-01-14 11:22:12,691 - root - INFO - [Epoch 3 Batch 290/2843] loss=0.1625, lr=0.0000185
2020-01-14 11:22:22,964 - root - INFO - [Epoch 3 Batch 300/2843] loss=0.1585, lr=0.0000185
2020-01-14 11:22:32,879 - root - INFO - [Epoch 3 Batch 310/2843] loss=0.1565, lr=0.0000184
2020-01-14 11:22:42,808 - root - INFO - [Epoch 3 Batch 320/2843] loss=0.1561, lr=0.0000184
2020-01-14 11:22:52,822 - root - INFO - [Epoch 3 Batch 330/2843] loss=0.1769, lr=0.0000184
2020-01-14 11:23:02,985 - root - INFO - [Epoch 3 Batch 340/2843] loss=0.1566, lr=0.0000184
2020-01-14 11:23:13,026 - root - INFO - [Epoch 3 Batch 350/2843] loss=0.1504, lr=0.0000184
2020-01-14 11:23:23,126 - root - INFO - [Epoch 3 Batch 360/2843] loss=0.1407, lr=0.0000183
2020-01-14 11:23:33,188 - root - INFO - [Epoch 3 Batch 370/2843] loss=0.1615, lr=0.0000183
2020-01-14 11:23:43,219 - root - INFO - [Epoch 3 Batch 380/2843] loss=0.1873, lr=0.0000183
2020-01-14 11:23:53,458 - root - INFO - [Epoch 3 Batch 390/2843] loss=0.1942, lr=0.0000183
2020-01-14 11:24:03,404 - root - INFO - [Epoch 3 Batch 400/2843] loss=0.1791, lr=0.0000182
2020-01-14 11:24:13,586 - root - INFO - [Epoch 3 Batch 410/2843] loss=0.1877, lr=0.0000182
2020-01-14 11:24:24,039 - root - INFO - [Epoch 3 Batch 420/2843] loss=0.1652, lr=0.0000182
2020-01-14 11:24:34,275 - root - INFO - [Epoch 3 Batch 430/2843] loss=0.1871, lr=0.0000182
2020-01-14 11:24:44,527 - root - INFO - [Epoch 3 Batch 440/2843] loss=0.1697, lr=0.0000181
2020-01-14 11:24:54,639 - root - INFO - [Epoch 3 Batch 450/2843] loss=0.1932, lr=0.0000181
2020-01-14 11:25:04,848 - root - INFO - [Epoch 3 Batch 460/2843] loss=0.1510, lr=0.0000181
2020-01-14 11:25:14,947 - root - INFO - [Epoch 3 Batch 470/2843] loss=0.1789, lr=0.0000181
2020-01-14 11:25:24,986 - root - INFO - [Epoch 3 Batch 480/2843] loss=0.1398, lr=0.0000181
2020-01-14 11:25:35,259 - root - INFO - [Epoch 3 Batch 490/2843] loss=0.1674, lr=0.0000180
2020-01-14 11:25:45,642 - root - INFO - [Epoch 3 Batch 500/2843] loss=0.1385, lr=0.0000180
2020-01-14 11:25:55,964 - root - INFO - [Epoch 3 Batch 510/2843] loss=0.1911, lr=0.0000180
2020-01-14 11:26:06,030 - root - INFO - [Epoch 3 Batch 520/2843] loss=0.1887, lr=0.0000180
2020-01-14 11:26:16,034 - root - INFO - [Epoch 3 Batch 530/2843] loss=0.1657, lr=0.0000179
2020-01-14 11:26:26,263 - root - INFO - [Epoch 3 Batch 540/2843] loss=0.1422, lr=0.0000179
2020-01-14 11:26:36,376 - root - INFO - [Epoch 3 Batch 550/2843] loss=0.1563, lr=0.0000179
2020-01-14 11:26:46,578 - root - INFO - [Epoch 3 Batch 560/2843] loss=0.1367, lr=0.0000179
2020-01-14 11:26:56,700 - root - INFO - [Epoch 3 Batch 570/2843] loss=0.1744, lr=0.0000178
2020-01-14 11:27:07,024 - root - INFO - [Epoch 3 Batch 580/2843] loss=0.1674, lr=0.0000178
2020-01-14 11:27:17,476 - root - INFO - [Epoch 3 Batch 590/2843] loss=0.1627, lr=0.0000178
2020-01-14 11:27:27,586 - root - INFO - [Epoch 3 Batch 600/2843] loss=0.1500, lr=0.0000178
2020-01-14 11:27:37,485 - root - INFO - [Epoch 3 Batch 610/2843] loss=0.1517, lr=0.0000178
2020-01-14 11:27:47,415 - root - INFO - [Epoch 3 Batch 620/2843] loss=0.1645, lr=0.0000177
2020-01-14 11:27:57,613 - root - INFO - [Epoch 3 Batch 630/2843] loss=0.1778, lr=0.0000177
2020-01-14 11:28:07,756 - root - INFO - [Epoch 3 Batch 640/2843] loss=0.1521, lr=0.0000177
2020-01-14 11:28:17,817 - root - INFO - [Epoch 3 Batch 650/2843] loss=0.1706, lr=0.0000177
2020-01-14 11:28:27,990 - root - INFO - [Epoch 3 Batch 660/2843] loss=0.1871, lr=0.0000176
2020-01-14 11:28:38,427 - root - INFO - [Epoch 3 Batch 670/2843] loss=0.1750, lr=0.0000176
2020-01-14 11:28:48,559 - root - INFO - [Epoch 3 Batch 680/2843] loss=0.1575, lr=0.0000176
2020-01-14 11:28:58,568 - root - INFO - [Epoch 3 Batch 690/2843] loss=0.1462, lr=0.0000176
2020-01-14 11:29:08,770 - root - INFO - [Epoch 3 Batch 700/2843] loss=0.1469, lr=0.0000175
2020-01-14 11:29:18,878 - root - INFO - [Epoch 3 Batch 710/2843] loss=0.1658, lr=0.0000175
2020-01-14 11:29:28,932 - root - INFO - [Epoch 3 Batch 720/2843] loss=0.1641, lr=0.0000175
2020-01-14 11:29:39,158 - root - INFO - [Epoch 3 Batch 730/2843] loss=0.1562, lr=0.0000175
2020-01-14 11:29:49,324 - root - INFO - [Epoch 3 Batch 740/2843] loss=0.1844, lr=0.0000175
2020-01-14 11:29:59,458 - root - INFO - [Epoch 3 Batch 750/2843] loss=0.1671, lr=0.0000174
2020-01-14 11:30:09,465 - root - INFO - [Epoch 3 Batch 760/2843] loss=0.1638, lr=0.0000174
2020-01-14 11:30:19,657 - root - INFO - [Epoch 3 Batch 770/2843] loss=0.1693, lr=0.0000174
2020-01-14 11:30:29,770 - root - INFO - [Epoch 3 Batch 780/2843] loss=0.1738, lr=0.0000174
2020-01-14 11:30:40,128 - root - INFO - [Epoch 3 Batch 790/2843] loss=0.1498, lr=0.0000173
2020-01-14 11:30:50,265 - root - INFO - [Epoch 3 Batch 800/2843] loss=0.1603, lr=0.0000173
2020-01-14 11:31:00,224 - root - INFO - [Epoch 3 Batch 810/2843] loss=0.1432, lr=0.0000173
2020-01-14 11:31:10,620 - root - INFO - [Epoch 3 Batch 820/2843] loss=0.1562, lr=0.0000173
2020-01-14 11:31:20,966 - root - INFO - [Epoch 3 Batch 830/2843] loss=0.1646, lr=0.0000172
2020-01-14 11:31:31,095 - root - INFO - [Epoch 3 Batch 840/2843] loss=0.1534, lr=0.0000172
2020-01-14 11:31:41,221 - root - INFO - [Epoch 3 Batch 850/2843] loss=0.1633, lr=0.0000172
2020-01-14 11:31:51,224 - root - INFO - [Epoch 3 Batch 860/2843] loss=0.1442, lr=0.0000172
2020-01-14 11:32:01,300 - root - INFO - [Epoch 3 Batch 870/2843] loss=0.1669, lr=0.0000172
2020-01-14 11:32:11,380 - root - INFO - [Epoch 3 Batch 880/2843] loss=0.1676, lr=0.0000171
2020-01-14 11:32:21,553 - root - INFO - [Epoch 3 Batch 890/2843] loss=0.1791, lr=0.0000171
2020-01-14 11:32:31,562 - root - INFO - [Epoch 3 Batch 900/2843] loss=0.1630, lr=0.0000171
2020-01-14 11:32:41,848 - root - INFO - [Epoch 3 Batch 910/2843] loss=0.1747, lr=0.0000171
2020-01-14 11:32:51,899 - root - INFO - [Epoch 3 Batch 920/2843] loss=0.1599, lr=0.0000170
2020-01-14 11:33:01,945 - root - INFO - [Epoch 3 Batch 930/2843] loss=0.1874, lr=0.0000170
2020-01-14 11:33:11,933 - root - INFO - [Epoch 3 Batch 940/2843] loss=0.1578, lr=0.0000170
2020-01-14 11:33:22,249 - root - INFO - [Epoch 3 Batch 950/2843] loss=0.1570, lr=0.0000170
2020-01-14 11:33:32,433 - root - INFO - [Epoch 3 Batch 960/2843] loss=0.1626, lr=0.0000169
2020-01-14 11:33:42,488 - root - INFO - [Epoch 3 Batch 970/2843] loss=0.1656, lr=0.0000169
2020-01-14 11:33:52,499 - root - INFO - [Epoch 3 Batch 980/2843] loss=0.1747, lr=0.0000169
2020-01-14 11:34:02,592 - root - INFO - [Epoch 3 Batch 990/2843] loss=0.1563, lr=0.0000169
2020-01-14 11:34:12,664 - root - INFO - [Epoch 3 Batch 1000/2843] loss=0.1656, lr=0.0000169
2020-01-14 11:34:23,077 - root - INFO - [Epoch 3 Batch 1010/2843] loss=0.1761, lr=0.0000168
2020-01-14 11:34:33,278 - root - INFO - [Epoch 3 Batch 1020/2843] loss=0.1656, lr=0.0000168
2020-01-14 11:34:43,534 - root - INFO - [Epoch 3 Batch 1030/2843] loss=0.1612, lr=0.0000168
2020-01-14 11:34:53,756 - root - INFO - [Epoch 3 Batch 1040/2843] loss=0.1770, lr=0.0000168
2020-01-14 11:35:03,877 - root - INFO - [Epoch 3 Batch 1050/2843] loss=0.1566, lr=0.0000167
2020-01-14 11:35:13,824 - root - INFO - [Epoch 3 Batch 1060/2843] loss=0.1563, lr=0.0000167
2020-01-14 11:35:23,968 - root - INFO - [Epoch 3 Batch 1070/2843] loss=0.1555, lr=0.0000167
2020-01-14 11:35:34,201 - root - INFO - [Epoch 3 Batch 1080/2843] loss=0.1712, lr=0.0000167
2020-01-14 11:35:44,363 - root - INFO - [Epoch 3 Batch 1090/2843] loss=0.1947, lr=0.0000166
2020-01-14 11:35:54,434 - root - INFO - [Epoch 3 Batch 1100/2843] loss=0.2073, lr=0.0000166
2020-01-14 11:36:04,500 - root - INFO - [Epoch 3 Batch 1110/2843] loss=0.1734, lr=0.0000166
2020-01-14 11:36:14,723 - root - INFO - [Epoch 3 Batch 1120/2843] loss=0.1638, lr=0.0000166
2020-01-14 11:36:25,122 - root - INFO - [Epoch 3 Batch 1130/2843] loss=0.1717, lr=0.0000166
2020-01-14 11:36:35,236 - root - INFO - [Epoch 3 Batch 1140/2843] loss=0.1715, lr=0.0000165
2020-01-14 11:36:45,157 - root - INFO - [Epoch 3 Batch 1150/2843] loss=0.1837, lr=0.0000165
2020-01-14 11:36:55,299 - root - INFO - [Epoch 3 Batch 1160/2843] loss=0.1498, lr=0.0000165
2020-01-14 11:37:05,301 - root - INFO - [Epoch 3 Batch 1170/2843] loss=0.1722, lr=0.0000165
2020-01-14 11:37:15,328 - root - INFO - [Epoch 3 Batch 1180/2843] loss=0.1977, lr=0.0000164
2020-01-14 11:37:25,324 - root - INFO - [Epoch 3 Batch 1190/2843] loss=0.1560, lr=0.0000164
2020-01-14 11:37:35,628 - root - INFO - [Epoch 3 Batch 1200/2843] loss=0.1649, lr=0.0000164
2020-01-14 11:37:45,781 - root - INFO - [Epoch 3 Batch 1210/2843] loss=0.1585, lr=0.0000164
2020-01-14 11:37:56,024 - root - INFO - [Epoch 3 Batch 1220/2843] loss=0.1566, lr=0.0000163
2020-01-14 11:38:06,020 - root - INFO - [Epoch 3 Batch 1230/2843] loss=0.2037, lr=0.0000163
2020-01-14 11:38:16,052 - root - INFO - [Epoch 3 Batch 1240/2843] loss=0.1690, lr=0.0000163
2020-01-14 11:38:25,989 - root - INFO - [Epoch 3 Batch 1250/2843] loss=0.1819, lr=0.0000163
2020-01-14 11:38:36,133 - root - INFO - [Epoch 3 Batch 1260/2843] loss=0.1655, lr=0.0000163
2020-01-14 11:38:46,192 - root - INFO - [Epoch 3 Batch 1270/2843] loss=0.1690, lr=0.0000162
2020-01-14 11:38:56,238 - root - INFO - [Epoch 3 Batch 1280/2843] loss=0.1463, lr=0.0000162
2020-01-14 11:39:06,571 - root - INFO - [Epoch 3 Batch 1290/2843] loss=0.1685, lr=0.0000162
2020-01-14 11:39:16,681 - root - INFO - [Epoch 3 Batch 1300/2843] loss=0.1611, lr=0.0000162
2020-01-14 11:39:26,729 - root - INFO - [Epoch 3 Batch 1310/2843] loss=0.1786, lr=0.0000161
2020-01-14 11:39:37,132 - root - INFO - [Epoch 3 Batch 1320/2843] loss=0.1815, lr=0.0000161
2020-01-14 11:39:47,532 - root - INFO - [Epoch 3 Batch 1330/2843] loss=0.1568, lr=0.0000161
2020-01-14 11:39:57,729 - root - INFO - [Epoch 3 Batch 1340/2843] loss=0.1566, lr=0.0000161
2020-01-14 11:40:07,879 - root - INFO - [Epoch 3 Batch 1350/2843] loss=0.1652, lr=0.0000160
2020-01-14 11:40:18,331 - root - INFO - [Epoch 3 Batch 1360/2843] loss=0.1751, lr=0.0000160
2020-01-14 11:40:28,675 - root - INFO - [Epoch 3 Batch 1370/2843] loss=0.1484, lr=0.0000160
2020-01-14 11:40:38,875 - root - INFO - [Epoch 3 Batch 1380/2843] loss=0.1561, lr=0.0000160
2020-01-14 11:40:49,081 - root - INFO - [Epoch 3 Batch 1390/2843] loss=0.1673, lr=0.0000160
2020-01-14 11:40:59,204 - root - INFO - [Epoch 3 Batch 1400/2843] loss=0.1703, lr=0.0000159
2020-01-14 11:41:09,413 - root - INFO - [Epoch 3 Batch 1410/2843] loss=0.1607, lr=0.0000159
2020-01-14 11:41:19,402 - root - INFO - [Epoch 3 Batch 1420/2843] loss=0.1796, lr=0.0000159
2020-01-14 11:41:29,401 - root - INFO - [Epoch 3 Batch 1430/2843] loss=0.1573, lr=0.0000159
2020-01-14 11:41:39,594 - root - INFO - [Epoch 3 Batch 1440/2843] loss=0.1737, lr=0.0000158
2020-01-14 11:41:49,854 - root - INFO - [Epoch 3 Batch 1450/2843] loss=0.1554, lr=0.0000158
2020-01-14 11:41:59,857 - root - INFO - [Epoch 3 Batch 1460/2843] loss=0.1625, lr=0.0000158
2020-01-14 11:42:10,108 - root - INFO - [Epoch 3 Batch 1470/2843] loss=0.1611, lr=0.0000158
2020-01-14 11:42:20,090 - root - INFO - [Epoch 3 Batch 1480/2843] loss=0.1809, lr=0.0000157
2020-01-14 11:42:30,271 - root - INFO - [Epoch 3 Batch 1490/2843] loss=0.1717, lr=0.0000157
2020-01-14 11:42:40,282 - root - INFO - [Epoch 3 Batch 1500/2843] loss=0.1792, lr=0.0000157
2020-01-14 11:42:50,357 - root - INFO - [Epoch 3 Batch 1510/2843] loss=0.1762, lr=0.0000157
2020-01-14 11:43:00,550 - root - INFO - [Epoch 3 Batch 1520/2843] loss=0.1572, lr=0.0000157
2020-01-14 11:43:10,527 - root - INFO - [Epoch 3 Batch 1530/2843] loss=0.1667, lr=0.0000156
2020-01-14 11:43:20,471 - root - INFO - [Epoch 3 Batch 1540/2843] loss=0.1704, lr=0.0000156
2020-01-14 11:43:30,412 - root - INFO - [Epoch 3 Batch 1550/2843] loss=0.1588, lr=0.0000156
2020-01-14 11:43:40,708 - root - INFO - [Epoch 3 Batch 1560/2843] loss=0.1646, lr=0.0000156
2020-01-14 11:43:50,939 - root - INFO - [Epoch 3 Batch 1570/2843] loss=0.1735, lr=0.0000155
2020-01-14 11:44:00,964 - root - INFO - [Epoch 3 Batch 1580/2843] loss=0.1607, lr=0.0000155
2020-01-14 11:44:10,979 - root - INFO - [Epoch 3 Batch 1590/2843] loss=0.1565, lr=0.0000155
2020-01-14 11:44:21,183 - root - INFO - [Epoch 3 Batch 1600/2843] loss=0.1794, lr=0.0000155
2020-01-14 11:44:31,322 - root - INFO - [Epoch 3 Batch 1610/2843] loss=0.1825, lr=0.0000154
2020-01-14 11:44:41,430 - root - INFO - [Epoch 3 Batch 1620/2843] loss=0.1525, lr=0.0000154
2020-01-14 11:44:51,453 - root - INFO - [Epoch 3 Batch 1630/2843] loss=0.1637, lr=0.0000154
2020-01-14 11:45:01,458 - root - INFO - [Epoch 3 Batch 1640/2843] loss=0.1777, lr=0.0000154
2020-01-14 11:45:11,643 - root - INFO - [Epoch 3 Batch 1650/2843] loss=0.1735, lr=0.0000154
2020-01-14 11:45:21,594 - root - INFO - [Epoch 3 Batch 1660/2843] loss=0.1629, lr=0.0000153
2020-01-14 11:45:31,713 - root - INFO - [Epoch 3 Batch 1670/2843] loss=0.1904, lr=0.0000153
2020-01-14 11:45:41,789 - root - INFO - [Epoch 3 Batch 1680/2843] loss=0.1721, lr=0.0000153
2020-01-14 11:45:51,914 - root - INFO - [Epoch 3 Batch 1690/2843] loss=0.1808, lr=0.0000153
